document_identifier,document_title,document_title_en,document_type,document_parliamentary_term,document_date,document_public_register_notation,document_creator_person,document_creator_organization,document_language,document_pdf,document_doc,document_answers_pdf,document_answers_doc,document_annexes_pdf,document_annexes_doc,document_ep_number,document_URI
E-9-2024-000067,Risk of expropriation of rice fields in Vercelli,Risk of expropriation of rice fields in Vercelli,Written question,9,2024-01-10,,Angelo CIOCCA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000067/E-9-2024-000067_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000067/E-9-2024-000067_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000067-ASW/E-9-2024-000067-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000067-ASW/E-9-2024-000067-ASW_en.docx,,,PE758.467,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000067
E-9-2024-000054,Serious environmental and health risks caused by the Galician government’s inaction on plastic pellet dumping,Serious environmental and health risks caused by the Galician government’s inaction on plastic pellet dumping,Written question,9,2024-01-10,,Manu PINEDA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000054/E-9-2024-000054_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000054/E-9-2024-000054_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/P-9-2024-000041-ASW/P-9-2024-000041-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/P-9-2024-000041-ASW/P-9-2024-000041-ASW_en.docx,,,PE758.454,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000054
E-9-2024-000091,Modern crew alert system requirement for all variant models of Boeing 737 Max aircraft,Modern crew alert system requirement for all variant models of Boeing 737 Max aircraft,Written question,9,2024-01-11,,Clare DALY,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000091/E-9-2024-000091_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000091/E-9-2024-000091_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000091-ASW/E-9-2024-000091-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000091-ASW/E-9-2024-000091-ASW_en.docx,,,PE758.480,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000091
E-9-2024-000004,Measures to counteract the progressive ageing of the European population,Measures to counteract the progressive ageing of the European population,Written question,9,2024-01-03,,Gianantonio DA RE,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000004/E-9-2024-000004_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000004/E-9-2024-000004_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000004-ASW/E-9-2024-000004-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000004-ASW/E-9-2024-000004-ASW_en.docx,,,PE758.378,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000004
E-9-2024-000018,Serious spillage of microplastics affecting the Galician coastline and infringing European provisions on maritime safety,Serious spillage of microplastics affecting the Galician coastline and infringing European provisions on maritime safety,Written question,9,2024-01-06,,Ana MIRANDA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000018/E-9-2024-000018_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000018/E-9-2024-000018_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000018-ASW/E-9-2024-000018-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000018-ASW/E-9-2024-000018-ASW_en.docx,,,PE758.396,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000018
E-9-2024-000039,EU budget,EU budget,Written question,9,2024-01-09,,Chris MACMANUS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000039/E-9-2024-000039_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000039/E-9-2024-000039_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000039-ASW/E-9-2024-000039-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000039-ASW/E-9-2024-000039-ASW_en.docx,,,PE758.417,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000039
E-9-2024-000047,Creating marine sanctuaries for cetaceans,Creating marine sanctuaries for cetaceans,Written question,9,2024-01-09,,Annika BRUNA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000047/E-9-2024-000047_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000047/E-9-2024-000047_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000047-ASW/E-9-2024-000047-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000047-ASW/E-9-2024-000047-ASW_en.docx,,,PE758.447,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000047
E-9-2024-000100,New genomic techniques: ANSES opinion on the lack of scientific basis for equivalence with non-GM plants,New genomic techniques: ANSES opinion on the lack of scientific basis for equivalence with non-GM plants,Written question,9,2024-01-12,,Christophe CLERGEAU,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000100/E-9-2024-000100_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000100/E-9-2024-000100_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000100-ASW/E-9-2024-000100-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000100-ASW/E-9-2024-000100-ASW_en.docx,,,PE758.502,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000100
E-9-2024-000022,Kazakhstan’s almost-recognition of the occupied territories of Cyprus,Kazakhstan’s almost-recognition of the occupied territories of Cyprus,Written question,9,2024-01-08,,Loucas FOURLAS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000022/E-9-2024-000022_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000022/E-9-2024-000022_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000022-ASW/E-9-2024-000022-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000022-ASW/E-9-2024-000022-ASW_en.docx,,,PE758.400,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000022
E-9-2024-000086,Rise in the number of flu cases and related deaths in Italy,Rise in the number of flu cases and related deaths in Italy,Written question,9,2024-01-11,,Stefania ZAMBELLI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000086/E-9-2024-000086_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000086/E-9-2024-000086_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000086-ASW/E-9-2024-000086-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000086-ASW/E-9-2024-000086-ASW_en.docx,,,PE758.475,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000086
E-9-2024-000027,Follow-up to question E-002879/2023 on Annexes II and IV to the Habitats Directive,Follow-up to question E-002879/2023 on Annexes II and IV to the Habitats Directive,Written question,9,2024-01-08,,Niels FUGLSANG,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000027/E-9-2024-000027_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000027/E-9-2024-000027_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000027-ASW/E-9-2024-000027-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000027-ASW/E-9-2024-000027-ASW_en.docx,,,PE758.405,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000027
E-9-2024-000085,The automatic exchange of tax information with third countries,The automatic exchange of tax information with third countries,Written question,9,2024-01-11,,Sophia IN 'T VELD,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000085/E-9-2024-000085_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000085/E-9-2024-000085_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000085-ASW/E-9-2024-000085-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000085-ASW/E-9-2024-000085-ASW_en.docx,,,PE758.474,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000085
E-9-2024-000081,Agricultural and livestock sector and several municipalities in Andalusia in crisis as a result of drought,Agricultural and livestock sector and several municipalities in Andalusia in crisis as a result of drought,Written question,9,2024-01-11,,Juan Ignacio ZOIDO ÁLVAREZ,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000081/E-9-2024-000081_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000081/E-9-2024-000081_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000081-ASW/E-9-2024-000081-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000081-ASW/E-9-2024-000081-ASW_en.docx,,,PE758.435,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000081
E-9-2024-000011,"Closure of the bakery in Sassatella (Municipality of Frassinoro - Modena, Italy)","Closure of the bakery in Sassatella (Municipality of Frassinoro - Modena, Italy)",Written question,9,2024-01-05,,Elisabetta GUALMINI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000011/E-9-2024-000011_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000011/E-9-2024-000011_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000011-ASW/E-9-2024-000011-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000011-ASW/E-9-2024-000011-ASW_en.docx,,,PE758.389,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000011
E-9-2024-000102,Origin of processed foods,Origin of processed foods,Written question,9,2024-01-12,,Roman HAIDER,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000102/E-9-2024-000102_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000102/E-9-2024-000102_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000102-ASW/E-9-2024-000102-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000102-ASW/E-9-2024-000102-ASW_en.docx,,,PE758.504,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000102
E-9-2024-000077,Eurostat: one in six Greeks forsakes medical examinations due to cost,Eurostat: one in six Greeks forsakes medical examinations due to cost,Written question,9,2024-01-11,,Ioannis LAGOS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000077/E-9-2024-000077_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000077/E-9-2024-000077_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000077-ASW/E-9-2024-000077-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000077-ASW/E-9-2024-000077-ASW_en.docx,,,PE758.431,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000077
E-9-2024-000005,Inequality in the right to vote and stand for election for people with disabilities in the EU Member States,Inequality in the right to vote and stand for election for people with disabilities in the EU Member States,Written question,9,2024-01-03,,Gianantonio DA RE,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000005/E-9-2024-000005_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000005/E-9-2024-000005_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000005-ASW/E-9-2024-000005-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000005-ASW/E-9-2024-000005-ASW_en.docx,,,PE758.379,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000005
E-9-2024-000068,Spanish Government’s lack of prevention and preparedness for the ‘tripledemic’ of respiratory infections collapsing the national health system,Spanish Government’s lack of prevention and preparedness for the ‘tripledemic’ of respiratory infections collapsing the national health system,Written question,9,2024-01-10,,Dolors MONTSERRAT,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000068/E-9-2024-000068_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000068/E-9-2024-000068_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000068-ASW/E-9-2024-000068-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000068-ASW/E-9-2024-000068-ASW_en.docx,,,PE758.468,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000068
E-9-2024-000056,Environmental impact of the expansion of the port of Valencia on a European wetland,Environmental impact of the expansion of the port of Valencia on a European wetland,Written question,9,2024-01-10,,Marie TOUSSAINT,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000056/E-9-2024-000056_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000056/E-9-2024-000056_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000056-ASW/E-9-2024-000056-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000056-ASW/E-9-2024-000056-ASW_en.docx,,,PE758.456,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000056
E-9-2024-000053,Is EUR 17 billion for a battery-based electricity storage scheme optimal use of EU taxpayers’ money?,Is EUR 17 billion for a battery-based electricity storage scheme optimal use of EU taxpayers’ money?,Written question,9,2024-01-10,,Charlie WEIMERS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000053/E-9-2024-000053_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000053/E-9-2024-000053_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000053-ASW/E-9-2024-000053-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000053-ASW/E-9-2024-000053-ASW_en.docx,,,PE758.453,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000053
E-9-2024-000023,The need for a common position on Eurofighter,The need for a common position on Eurofighter,Written question,9,2024-01-08,,Loucas FOURLAS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000023/E-9-2024-000023_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000023/E-9-2024-000023_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000023-ASW/E-9-2024-000023-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000023-ASW/E-9-2024-000023-ASW_en.docx,,,PE758.401,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000023
E-9-2024-000012,Arbitrary conviction of Nobel Prize-winner Muhammad Yunus in Bangladesh,Arbitrary conviction of Nobel Prize-winner Muhammad Yunus in Bangladesh,Written question,9,2024-01-05,,Beatrice COVASSI; Achille VARIATI; Franco ROBERTI; Pina PICIERNO; Camilla LAURETI; Elisabetta GUALMINI; Brando BENIFEI; Alessandra MORETTI; Mercedes BRESSO,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000012/E-9-2024-000012_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000012/E-9-2024-000012_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000012-ASW/E-9-2024-000012-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000012-ASW/E-9-2024-000012-ASW_en.docx,,,PE758.390,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000012
E-9-2024-000083,Extreme drought measures in Catalonia affecting domestic consumption,Extreme drought measures in Catalonia affecting domestic consumption,Written question,9,2024-01-11,,Juan Ignacio ZOIDO ÁLVAREZ; Dolors MONTSERRAT,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000083/E-9-2024-000083_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000083/E-9-2024-000083_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000083-ASW/E-9-2024-000083-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000083-ASW/E-9-2024-000083-ASW_en.docx,,,PE758.472,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000083
E-9-2024-000084,Coordination and security measures in the Red Sea and EU strategies in response to the crisis,Coordination and security measures in the Red Sea and EU strategies in response to the crisis,Written question,9,2024-01-11,,Gianna GANCIA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000084/E-9-2024-000084_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000084/E-9-2024-000084_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000084-ASW/E-9-2024-000084-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000084-ASW/E-9-2024-000084-ASW_en.docx,,,PE758.473,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000084
E-9-2024-000024,Islam does not mean extremism,Islam does not mean extremism,Written question,9,2024-01-08,,Loucas FOURLAS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000024/E-9-2024-000024_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000024/E-9-2024-000024_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000024-ASW/E-9-2024-000024-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000024-ASW/E-9-2024-000024-ASW_en.docx,,,PE758.402,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000024
E-9-2024-000079,Possible ethical breaches by the Director of the European Union Agency for Fundamental Rights,Possible ethical breaches by the Director of the European Union Agency for Fundamental Rights,Written question,9,2024-01-11,,Jean-Paul GARRAUD,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000079/E-9-2024-000079_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000079/E-9-2024-000079_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000079-ASW/E-9-2024-000079-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000079-ASW/E-9-2024-000079-ASW_en.docx,,,PE758.433,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000079
E-9-2024-000019,"Political prosecution of leading figure of the Communist Party of Bohemia and Moravia, Josef Skála","Political prosecution of leading figure of the Communist Party of Bohemia and Moravia, Josef Skála",Written question,9,2024-01-06,,Kostas PAPADAKIS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000019/E-9-2024-000019_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000019/E-9-2024-000019_en.docx,,,,,PE758.397,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000019
E-9-2024-000044,EU funding for combating antisemitism,EU funding for combating antisemitism,Written question,9,2024-01-09,,Moritz KÖRNER,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000044/E-9-2024-000044_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000044/E-9-2024-000044_en.docx,,,,,PE758.422,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000044
E-9-2024-000049,Dumping of microplastics in Galicia as the Galician government stands idly by,Dumping of microplastics in Galicia as the Galician government stands idly by,Written question,9,2024-01-10,,Eugenia RODRÍGUEZ PALOP,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000049/E-9-2024-000049_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000049/E-9-2024-000049_en.docx,,,,,PE758.449,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000049
E-9-2024-000090,Crisis in the production of mangoes and avocados in the provinces of Malaga and Granada (Andalusia) owing to drought,Crisis in the production of mangoes and avocados in the provinces of Malaga and Granada (Andalusia) owing to drought,Written question,9,2024-01-11,,Juan Ignacio ZOIDO ÁLVAREZ,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000090/E-9-2024-000090_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000090/E-9-2024-000090_en.docx,,,,,PE758.479,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000090
E-9-2024-000064,The situation in Gaza and violation of international humanitarian law by Israel,The situation in Gaza and violation of international humanitarian law by Israel,Written question,9,2024-01-10,,Irena JOVEVA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000064/E-9-2024-000064_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000064/E-9-2024-000064_en.docx,,,,,PE758.464,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000064
E-9-2024-000124,Economic war against investigative media outlet  Documento  and the systematic restriction of press freedom in Greece,Economic war against investigative media outlet  Documento  and the systematic restriction of press freedom in Greece,Written question,9,2024-01-16,,Georgios KYRTSOS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000124/E-9-2024-000124_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000124/E-9-2024-000124_en.docx,,,,,PE758.526,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000124
E-9-2024-000118,Dangerous escalation of events in the Middle East,Dangerous escalation of events in the Middle East,Written question,9,2024-01-16,,Lefteris NIKOLAOU-ALAVANOS; Kostas PAPADAKIS,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000118/E-9-2024-000118_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000118/E-9-2024-000118_en.docx,,,,,PE758.520,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000118
E-9-2024-000082,Call for recognition and condemnation of the events of 7 October as mass femicide,Call for recognition and condemnation of the events of 7 October as mass femicide,Written question,9,2024-01-10,,Isabella ADINOLFI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000082/E-9-2024-000082_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000082/E-9-2024-000082_en.docx,,,,,PE758.471,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000082
E-9-2024-000136,Investigation into illegal Chinese state aid for the automotive sector,Investigation into illegal Chinese state aid for the automotive sector,Written question,9,2024-01-17,,Filip DE MAN,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000136/E-9-2024-000136_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000136/E-9-2024-000136_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000136-ASW/E-9-2024-000136-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000136-ASW/E-9-2024-000136-ASW_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000136-ASW/E-9-2024-000136-ASW-ANN01_en.pdf,,PE758.538,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000136
E-9-2024-000184,Bringing pharmaceutical production to Europe,Bringing pharmaceutical production to Europe,Written question,9,2024-01-23,,André ROUGÉ; Dominique BILDE; Kateřina KONEČNÁ; Gianantonio DA RE; Annika BRUNA; Mathilde ANDROUËT; Aurélia BEIGNEUX; France JAMET; Eric MINARDI,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000184/E-9-2024-000184_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000184/E-9-2024-000184_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000184-ASW/E-9-2024-000184-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000184-ASW/E-9-2024-000184-ASW_en.docx,,,PE758.633,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000184
E-9-2024-000147,Appropriateness of Community funding for the ‘Insieme si può’ publicity campaign,Appropriateness of Community funding for the ‘Insieme si può’ publicity campaign,Written question,9,2024-01-17,,Paolo BORCHIA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000147/E-9-2024-000147_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000147/E-9-2024-000147_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000147-ASW/E-9-2024-000147-ASW_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000147-ASW/E-9-2024-000147-ASW_en.docx,,,PE758.486,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000147
E-9-2024-000238,Impact of construction speculation and human activities on Marsala’s Stagnone Islands Nature Reserve,Impact of construction speculation and human activities on Marsala’s Stagnone Islands Nature Reserve,Written question,9,2024-01-25,,Ignazio CORRAO,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000238/E-9-2024-000238_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000238/E-9-2024-000238_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000238-ASW/E-9-2024-000238-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000238-ASW/E-9-2024-000238-ASW_en.docx,,,PE758.693,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000238
E-9-2024-000161,International conventions and the New Pact on Migration and Asylum,International conventions and the New Pact on Migration and Asylum,Written question,9,2024-01-18,,Sandra PEREIRA,,English,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000161/E-9-2024-000161_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp/E-9-2024-000161/E-9-2024-000161_en.docx,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000161-ASW/E-9-2024-000161-ASW-FF_en.pdf,https://data.europarl.europa.eu/distribution/reds_iMaQp_Asw/E-9-2024-000161-ASW/E-9-2024-000161-ASW_en.docx,,,PE758.610,https://data.europarl.europa.eu/eli/dl/doc/E-9-2024-000161
